,Message,Timestamp,Value,Geometry
153,transporting start,2019-03-20 16:49:46.952983,5000.0,POINT (4.25222222 52.11428333)
154,transporting stop,2019-03-20 19:47:14.434590,5000.0,POINT (4.25222222 52.11428333)
155,transporting start,2019-03-20 19:47:14.434590,5000.0,POINT (4.25222222 52.11428333)
156,transporting stop,2019-03-20 22:44:41.916198,5000.0,POINT (4.25222222 52.11428333)
157,transporting start,2019-03-20 22:44:41.916198,5000.0,POINT (4.25222222 52.11428333)
158,transporting stop,2019-03-21 01:42:09.397805,5000.0,POINT (4.25222222 52.11428333)
159,transporting start,2019-03-21 01:42:09.397805,5000.0,POINT (4.25222222 52.11428333)
160,transporting stop,2019-03-21 04:39:36.879412,5000.0,POINT (4.25222222 52.11428333)
161,transporting start,2019-03-21 04:39:36.879412,5000.0,POINT (4.25222222 52.11428333)
162,transporting stop,2019-03-21 07:37:04.361020,5000.0,POINT (4.25222222 52.11428333)
163,transporting start,2019-03-21 07:37:04.361020,5000.0,POINT (4.25222222 52.11428333)
164,transporting stop,2019-03-21 10:34:31.842627,5000.0,POINT (4.25222222 52.11428333)
165,transporting start,2019-03-21 10:34:31.842627,5000.0,POINT (4.25222222 52.11428333)
166,transporting stop,2019-03-21 13:31:59.324235,5000.0,POINT (4.25222222 52.11428333)
167,transporting start,2019-03-21 13:31:59.324235,5000.0,POINT (4.25222222 52.11428333)
168,transporting stop,2019-03-21 16:29:26.805842,5000.0,POINT (4.25222222 52.11428333)
169,transporting start,2019-03-21 16:29:26.805842,5000.0,POINT (4.25222222 52.11428333)
170,transporting stop,2019-03-21 19:26:54.287450,5000.0,POINT (4.25222222 52.11428333)
171,transporting start,2019-03-21 19:26:54.287450,5000.0,POINT (4.25222222 52.11428333)
172,transporting stop,2019-03-21 22:24:21.769057,5000.0,POINT (4.25222222 52.11428333)
173,transporting start,2019-03-21 22:24:21.769057,5000.0,POINT (4.25222222 52.11428333)
174,transporting stop,2019-03-22 01:21:49.250664,5000.0,POINT (4.25222222 52.11428333)
175,transporting start,2019-03-22 01:21:49.250664,5000.0,POINT (4.25222222 52.11428333)
176,transporting stop,2019-03-22 04:19:16.732272,5000.0,POINT (4.25222222 52.11428333)
177,transporting start,2019-03-22 04:19:16.732272,5000.0,POINT (4.25222222 52.11428333)
178,transporting stop,2019-03-22 07:16:44.213879,5000.0,POINT (4.25222222 52.11428333)
179,transporting start,2019-03-22 07:16:44.213879,5000.0,POINT (4.25222222 52.11428333)
180,transporting stop,2019-03-22 10:14:11.695487,5000.0,POINT (4.25222222 52.11428333)
181,transporting start,2019-03-22 10:14:11.695487,5000.0,POINT (4.25222222 52.11428333)
182,transporting stop,2019-03-22 13:11:39.177094,5000.0,POINT (4.25222222 52.11428333)
183,transporting start,2019-03-22 13:11:39.177094,5000.0,POINT (4.25222222 52.11428333)
184,transporting stop,2019-03-22 16:09:06.658702,5000.0,POINT (4.25222222 52.11428333)
185,transporting start,2019-03-22 16:09:06.658702,5000.0,POINT (4.25222222 52.11428333)
