,Message,Timestamp,Value,Geometry
808,sailing filled start,2019-03-19 16:14:33.766790,5000.0,POINT (4.25222222 52.11428333)
809,sailing filled stop,2019-03-19 16:14:33.766790,5000.0,POINT (4.25222222 52.11428333)
810,unloading start,2019-03-19 16:14:33.766790,5000.0,POINT (4.25222222 52.11428333)
811,unloading stop,2019-03-19 17:10:07.100123,0.0,POINT (4.25222222 52.11428333)
812,sailing empty start,2019-03-19 17:10:07.100123,0.0,POINT (4.25222222 52.11428333)
813,sailing empty stop,2019-03-19 17:41:32.749306,0.0,POINT (4.18055556 52.18664444)
814,sailing empty start,2019-03-19 17:41:32.749306,0.0,POINT (4.18055556 52.18664444)
815,sailing empty stop,2019-03-19 17:41:32.749306,0.0,POINT (4.18055556 52.18664444)
816,loading start,2019-03-19 17:41:32.749306,0.0,POINT (4.18055556 52.18664444)
817,loading stop,2019-03-19 18:37:06.082639,5000.0,POINT (4.18055556 52.18664444)
818,sailing filled start,2019-03-19 18:37:06.082639,5000.0,POINT (4.18055556 52.18664444)
819,sailing filled stop,2019-03-19 19:12:01.248397,5000.0,POINT (4.25222222 52.11428333)
820,sailing filled start,2019-03-19 19:12:01.248397,5000.0,POINT (4.25222222 52.11428333)
821,sailing filled stop,2019-03-19 19:12:01.248397,5000.0,POINT (4.25222222 52.11428333)
822,unloading start,2019-03-19 19:12:01.248397,5000.0,POINT (4.25222222 52.11428333)
823,unloading stop,2019-03-19 20:07:34.581731,0.0,POINT (4.25222222 52.11428333)
824,sailing empty start,2019-03-19 20:07:34.581731,0.0,POINT (4.25222222 52.11428333)
825,sailing empty stop,2019-03-19 20:39:00.230913,0.0,POINT (4.18055556 52.18664444)
826,sailing empty start,2019-03-19 20:39:00.230913,0.0,POINT (4.18055556 52.18664444)
827,sailing empty stop,2019-03-19 20:39:00.230913,0.0,POINT (4.18055556 52.18664444)
828,loading start,2019-03-19 20:39:00.230913,0.0,POINT (4.18055556 52.18664444)
829,loading stop,2019-03-19 21:34:33.564246,5000.0,POINT (4.18055556 52.18664444)
830,sailing filled start,2019-03-19 21:34:33.564246,5000.0,POINT (4.18055556 52.18664444)
831,sailing filled stop,2019-03-19 22:09:28.730005,5000.0,POINT (4.25222222 52.11428333)
832,sailing filled start,2019-03-19 22:09:28.730005,5000.0,POINT (4.25222222 52.11428333)
833,sailing filled stop,2019-03-19 22:09:28.730005,5000.0,POINT (4.25222222 52.11428333)
834,unloading start,2019-03-19 22:09:28.730005,5000.0,POINT (4.25222222 52.11428333)
835,unloading stop,2019-03-19 23:05:02.063338,0.0,POINT (4.25222222 52.11428333)
836,sailing empty start,2019-03-19 23:05:02.063338,0.0,POINT (4.25222222 52.11428333)
837,sailing empty stop,2019-03-19 23:36:27.712521,0.0,POINT (4.18055556 52.18664444)
838,sailing empty start,2019-03-19 23:36:27.712521,0.0,POINT (4.18055556 52.18664444)
839,sailing empty stop,2019-03-19 23:36:27.712521,0.0,POINT (4.18055556 52.18664444)
840,loading start,2019-03-19 23:36:27.712521,0.0,POINT (4.18055556 52.18664444)
841,loading stop,2019-03-20 00:32:01.045854,5000.0,POINT (4.18055556 52.18664444)
842,sailing filled start,2019-03-20 00:32:01.045854,5000.0,POINT (4.18055556 52.18664444)
843,sailing filled stop,2019-03-20 01:06:56.211612,5000.0,POINT (4.25222222 52.11428333)
844,sailing filled start,2019-03-20 01:06:56.211612,5000.0,POINT (4.25222222 52.11428333)
845,sailing filled stop,2019-03-20 01:06:56.211612,5000.0,POINT (4.25222222 52.11428333)
846,unloading start,2019-03-20 01:06:56.211612,5000.0,POINT (4.25222222 52.11428333)
847,unloading stop,2019-03-20 02:02:29.544945,0.0,POINT (4.25222222 52.11428333)
848,sailing empty start,2019-03-20 02:02:29.544945,0.0,POINT (4.25222222 52.11428333)
849,sailing empty stop,2019-03-20 02:33:55.194128,0.0,POINT (4.18055556 52.18664444)
850,sailing empty start,2019-03-20 02:33:55.194128,0.0,POINT (4.18055556 52.18664444)
851,sailing empty stop,2019-03-20 02:33:55.194128,0.0,POINT (4.18055556 52.18664444)
852,loading start,2019-03-20 02:33:55.194128,0.0,POINT (4.18055556 52.18664444)
853,loading stop,2019-03-20 03:29:28.527461,5000.0,POINT (4.18055556 52.18664444)
854,sailing filled start,2019-03-20 03:29:28.527461,5000.0,POINT (4.18055556 52.18664444)
855,sailing filled stop,2019-03-20 04:04:23.693220,5000.0,POINT (4.25222222 52.11428333)
856,sailing filled start,2019-03-20 04:04:23.693220,5000.0,POINT (4.25222222 52.11428333)
857,sailing filled stop,2019-03-20 04:04:23.693220,5000.0,POINT (4.25222222 52.11428333)
858,unloading start,2019-03-20 04:04:23.693220,5000.0,POINT (4.25222222 52.11428333)
859,unloading stop,2019-03-20 04:59:57.026553,0.0,POINT (4.25222222 52.11428333)
860,sailing empty start,2019-03-20 04:59:57.026553,0.0,POINT (4.25222222 52.11428333)
861,sailing empty stop,2019-03-20 05:31:22.675735,0.0,POINT (4.18055556 52.18664444)
862,sailing empty start,2019-03-20 05:31:22.675735,0.0,POINT (4.18055556 52.18664444)
863,sailing empty stop,2019-03-20 05:31:22.675735,0.0,POINT (4.18055556 52.18664444)
864,loading start,2019-03-20 05:31:22.675735,0.0,POINT (4.18055556 52.18664444)
865,loading stop,2019-03-20 06:26:56.009069,5000.0,POINT (4.18055556 52.18664444)
866,sailing filled start,2019-03-20 06:26:56.009069,5000.0,POINT (4.18055556 52.18664444)
867,sailing filled stop,2019-03-20 07:01:51.174827,5000.0,POINT (4.25222222 52.11428333)
868,sailing filled start,2019-03-20 07:01:51.174827,5000.0,POINT (4.25222222 52.11428333)
869,sailing filled stop,2019-03-20 07:01:51.174827,5000.0,POINT (4.25222222 52.11428333)
870,unloading start,2019-03-20 07:01:51.174827,5000.0,POINT (4.25222222 52.11428333)
871,unloading stop,2019-03-20 07:57:24.508160,0.0,POINT (4.25222222 52.11428333)
872,sailing empty start,2019-03-20 07:57:24.508160,0.0,POINT (4.25222222 52.11428333)
873,sailing empty stop,2019-03-20 08:28:50.157343,0.0,POINT (4.18055556 52.18664444)
874,sailing empty start,2019-03-20 08:28:50.157343,0.0,POINT (4.18055556 52.18664444)
875,sailing empty stop,2019-03-20 08:28:50.157343,0.0,POINT (4.18055556 52.18664444)
876,loading start,2019-03-20 08:28:50.157343,0.0,POINT (4.18055556 52.18664444)
877,loading stop,2019-03-20 09:24:23.490676,5000.0,POINT (4.18055556 52.18664444)
878,sailing filled start,2019-03-20 09:24:23.490676,5000.0,POINT (4.18055556 52.18664444)
879,sailing filled stop,2019-03-20 09:59:18.656435,5000.0,POINT (4.25222222 52.11428333)
880,sailing filled start,2019-03-20 09:59:18.656435,5000.0,POINT (4.25222222 52.11428333)
881,sailing filled stop,2019-03-20 09:59:18.656435,5000.0,POINT (4.25222222 52.11428333)
882,unloading start,2019-03-20 09:59:18.656435,5000.0,POINT (4.25222222 52.11428333)
883,unloading stop,2019-03-20 10:54:51.989768,0.0,POINT (4.25222222 52.11428333)
884,sailing empty start,2019-03-20 10:54:51.989768,0.0,POINT (4.25222222 52.11428333)
885,sailing empty stop,2019-03-20 11:26:17.638950,0.0,POINT (4.18055556 52.18664444)
886,sailing empty start,2019-03-20 11:26:17.638950,0.0,POINT (4.18055556 52.18664444)
887,sailing empty stop,2019-03-20 11:26:17.638950,0.0,POINT (4.18055556 52.18664444)
888,loading start,2019-03-20 11:26:17.638950,0.0,POINT (4.18055556 52.18664444)
889,loading stop,2019-03-20 12:21:50.972284,5000.0,POINT (4.18055556 52.18664444)
890,sailing filled start,2019-03-20 12:21:50.972284,5000.0,POINT (4.18055556 52.18664444)
891,sailing filled stop,2019-03-20 12:56:46.138042,5000.0,POINT (4.25222222 52.11428333)
892,sailing filled start,2019-03-20 12:56:46.138042,5000.0,POINT (4.25222222 52.11428333)
893,sailing filled stop,2019-03-20 12:56:46.138042,5000.0,POINT (4.25222222 52.11428333)
894,unloading start,2019-03-20 12:56:46.138042,5000.0,POINT (4.25222222 52.11428333)
895,unloading stop,2019-03-20 13:52:19.471375,0.0,POINT (4.25222222 52.11428333)
896,sailing empty start,2019-03-20 13:52:19.471375,0.0,POINT (4.25222222 52.11428333)
897,sailing empty stop,2019-03-20 14:23:45.120558,0.0,POINT (4.18055556 52.18664444)
898,sailing empty start,2019-03-20 14:23:45.120558,0.0,POINT (4.18055556 52.18664444)
899,sailing empty stop,2019-03-20 14:23:45.120558,0.0,POINT (4.18055556 52.18664444)
900,loading start,2019-03-20 14:23:45.120558,0.0,POINT (4.18055556 52.18664444)
901,loading stop,2019-03-20 15:19:18.453891,5000.0,POINT (4.18055556 52.18664444)
902,sailing filled start,2019-03-20 15:19:18.453891,5000.0,POINT (4.18055556 52.18664444)
903,sailing filled stop,2019-03-20 15:54:13.619649,5000.0,POINT (4.25222222 52.11428333)
904,sailing filled start,2019-03-20 15:54:13.619649,5000.0,POINT (4.25222222 52.11428333)
905,sailing filled stop,2019-03-20 15:54:13.619649,5000.0,POINT (4.25222222 52.11428333)
906,unloading start,2019-03-20 15:54:13.619649,5000.0,POINT (4.25222222 52.11428333)
907,unloading stop,2019-03-20 16:49:46.952983,0.0,POINT (4.25222222 52.11428333)
908,sailing empty start,2019-03-20 16:49:46.952983,0.0,POINT (4.25222222 52.11428333)
909,sailing empty stop,2019-03-20 17:21:12.602165,0.0,POINT (4.18055556 52.18664444)
910,sailing empty start,2019-03-20 17:21:12.602165,0.0,POINT (4.18055556 52.18664444)
911,sailing empty stop,2019-03-20 17:21:12.602165,0.0,POINT (4.18055556 52.18664444)
912,loading start,2019-03-20 17:21:12.602165,0.0,POINT (4.18055556 52.18664444)
913,loading stop,2019-03-20 18:16:45.935498,5000.0,POINT (4.18055556 52.18664444)
914,sailing filled start,2019-03-20 18:16:45.935498,5000.0,POINT (4.18055556 52.18664444)
915,sailing filled stop,2019-03-20 18:51:41.101257,5000.0,POINT (4.25222222 52.11428333)
916,sailing filled start,2019-03-20 18:51:41.101257,5000.0,POINT (4.25222222 52.11428333)
917,sailing filled stop,2019-03-20 18:51:41.101257,5000.0,POINT (4.25222222 52.11428333)
918,unloading start,2019-03-20 18:51:41.101257,5000.0,POINT (4.25222222 52.11428333)
919,unloading stop,2019-03-20 19:47:14.434590,0.0,POINT (4.25222222 52.11428333)
920,sailing empty start,2019-03-20 19:47:14.434590,0.0,POINT (4.25222222 52.11428333)
921,sailing empty stop,2019-03-20 20:18:40.083773,0.0,POINT (4.18055556 52.18664444)
922,sailing empty start,2019-03-20 20:18:40.083773,0.0,POINT (4.18055556 52.18664444)
923,sailing empty stop,2019-03-20 20:18:40.083773,0.0,POINT (4.18055556 52.18664444)
924,loading start,2019-03-20 20:18:40.083773,0.0,POINT (4.18055556 52.18664444)
925,loading stop,2019-03-20 21:14:13.417106,5000.0,POINT (4.18055556 52.18664444)
926,sailing filled start,2019-03-20 21:14:13.417106,5000.0,POINT (4.18055556 52.18664444)
927,sailing filled stop,2019-03-20 21:49:08.582864,5000.0,POINT (4.25222222 52.11428333)
928,sailing filled start,2019-03-20 21:49:08.582864,5000.0,POINT (4.25222222 52.11428333)
929,sailing filled stop,2019-03-20 21:49:08.582864,5000.0,POINT (4.25222222 52.11428333)
930,unloading start,2019-03-20 21:49:08.582864,5000.0,POINT (4.25222222 52.11428333)
931,unloading stop,2019-03-20 22:44:41.916198,0.0,POINT (4.25222222 52.11428333)
932,sailing empty start,2019-03-20 22:44:41.916198,0.0,POINT (4.25222222 52.11428333)
933,sailing empty stop,2019-03-20 23:16:07.565380,0.0,POINT (4.18055556 52.18664444)
934,sailing empty start,2019-03-20 23:16:07.565380,0.0,POINT (4.18055556 52.18664444)
935,sailing empty stop,2019-03-20 23:16:07.565380,0.0,POINT (4.18055556 52.18664444)
936,loading start,2019-03-20 23:16:07.565380,0.0,POINT (4.18055556 52.18664444)
937,loading stop,2019-03-21 00:11:40.898713,5000.0,POINT (4.18055556 52.18664444)
938,sailing filled start,2019-03-21 00:11:40.898713,5000.0,POINT (4.18055556 52.18664444)
939,sailing filled stop,2019-03-21 00:46:36.064472,5000.0,POINT (4.25222222 52.11428333)
940,sailing filled start,2019-03-21 00:46:36.064472,5000.0,POINT (4.25222222 52.11428333)
941,sailing filled stop,2019-03-21 00:46:36.064472,5000.0,POINT (4.25222222 52.11428333)
942,unloading start,2019-03-21 00:46:36.064472,5000.0,POINT (4.25222222 52.11428333)
943,unloading stop,2019-03-21 01:42:09.397805,0.0,POINT (4.25222222 52.11428333)
944,sailing empty start,2019-03-21 01:42:09.397805,0.0,POINT (4.25222222 52.11428333)
945,sailing empty stop,2019-03-21 02:13:35.046988,0.0,POINT (4.18055556 52.18664444)
946,sailing empty start,2019-03-21 02:13:35.046988,0.0,POINT (4.18055556 52.18664444)
947,sailing empty stop,2019-03-21 02:13:35.046988,0.0,POINT (4.18055556 52.18664444)
948,loading start,2019-03-21 02:13:35.046988,0.0,POINT (4.18055556 52.18664444)
949,loading stop,2019-03-21 03:09:08.380321,5000.0,POINT (4.18055556 52.18664444)
950,sailing filled start,2019-03-21 03:09:08.380321,5000.0,POINT (4.18055556 52.18664444)
951,sailing filled stop,2019-03-21 03:44:03.546079,5000.0,POINT (4.25222222 52.11428333)
952,sailing filled start,2019-03-21 03:44:03.546079,5000.0,POINT (4.25222222 52.11428333)
953,sailing filled stop,2019-03-21 03:44:03.546079,5000.0,POINT (4.25222222 52.11428333)
954,unloading start,2019-03-21 03:44:03.546079,5000.0,POINT (4.25222222 52.11428333)
955,unloading stop,2019-03-21 04:39:36.879412,0.0,POINT (4.25222222 52.11428333)
956,sailing empty start,2019-03-21 04:39:36.879412,0.0,POINT (4.25222222 52.11428333)
957,sailing empty stop,2019-03-21 05:11:02.528595,0.0,POINT (4.18055556 52.18664444)
958,sailing empty start,2019-03-21 05:11:02.528595,0.0,POINT (4.18055556 52.18664444)
959,sailing empty stop,2019-03-21 05:11:02.528595,0.0,POINT (4.18055556 52.18664444)
960,loading start,2019-03-21 05:11:02.528595,0.0,POINT (4.18055556 52.18664444)
961,loading stop,2019-03-21 06:06:35.861928,5000.0,POINT (4.18055556 52.18664444)
962,sailing filled start,2019-03-21 06:06:35.861928,5000.0,POINT (4.18055556 52.18664444)
963,sailing filled stop,2019-03-21 06:41:31.027687,5000.0,POINT (4.25222222 52.11428333)
964,sailing filled start,2019-03-21 06:41:31.027687,5000.0,POINT (4.25222222 52.11428333)
965,sailing filled stop,2019-03-21 06:41:31.027687,5000.0,POINT (4.25222222 52.11428333)
966,unloading start,2019-03-21 06:41:31.027687,5000.0,POINT (4.25222222 52.11428333)
967,unloading stop,2019-03-21 07:37:04.361020,0.0,POINT (4.25222222 52.11428333)
968,sailing empty start,2019-03-21 07:37:04.361020,0.0,POINT (4.25222222 52.11428333)
969,sailing empty stop,2019-03-21 08:08:30.010202,0.0,POINT (4.18055556 52.18664444)
970,sailing empty start,2019-03-21 08:08:30.010202,0.0,POINT (4.18055556 52.18664444)
971,sailing empty stop,2019-03-21 08:08:30.010202,0.0,POINT (4.18055556 52.18664444)
972,loading start,2019-03-21 08:08:30.010202,0.0,POINT (4.18055556 52.18664444)
973,loading stop,2019-03-21 09:04:03.343536,5000.0,POINT (4.18055556 52.18664444)
974,sailing filled start,2019-03-21 09:04:03.343536,5000.0,POINT (4.18055556 52.18664444)
975,sailing filled stop,2019-03-21 09:38:58.509294,5000.0,POINT (4.25222222 52.11428333)
976,sailing filled start,2019-03-21 09:38:58.509294,5000.0,POINT (4.25222222 52.11428333)
977,sailing filled stop,2019-03-21 09:38:58.509294,5000.0,POINT (4.25222222 52.11428333)
978,unloading start,2019-03-21 09:38:58.509294,5000.0,POINT (4.25222222 52.11428333)
979,unloading stop,2019-03-21 10:34:31.842627,0.0,POINT (4.25222222 52.11428333)
980,sailing empty start,2019-03-21 10:34:31.842627,0.0,POINT (4.25222222 52.11428333)
981,sailing empty stop,2019-03-21 11:05:57.491810,0.0,POINT (4.18055556 52.18664444)
982,sailing empty start,2019-03-21 11:05:57.491810,0.0,POINT (4.18055556 52.18664444)
983,sailing empty stop,2019-03-21 11:05:57.491810,0.0,POINT (4.18055556 52.18664444)
984,loading start,2019-03-21 11:05:57.491810,0.0,POINT (4.18055556 52.18664444)
985,loading stop,2019-03-21 12:01:30.825143,5000.0,POINT (4.18055556 52.18664444)
986,sailing filled start,2019-03-21 12:01:30.825143,5000.0,POINT (4.18055556 52.18664444)
987,sailing filled stop,2019-03-21 12:36:25.990901,5000.0,POINT (4.25222222 52.11428333)
988,sailing filled start,2019-03-21 12:36:25.990901,5000.0,POINT (4.25222222 52.11428333)
989,sailing filled stop,2019-03-21 12:36:25.990901,5000.0,POINT (4.25222222 52.11428333)
990,unloading start,2019-03-21 12:36:25.990901,5000.0,POINT (4.25222222 52.11428333)
991,unloading stop,2019-03-21 13:31:59.324235,0.0,POINT (4.25222222 52.11428333)
992,sailing empty start,2019-03-21 13:31:59.324235,0.0,POINT (4.25222222 52.11428333)
993,sailing empty stop,2019-03-21 14:03:24.973417,0.0,POINT (4.18055556 52.18664444)
994,sailing empty start,2019-03-21 14:03:24.973417,0.0,POINT (4.18055556 52.18664444)
995,sailing empty stop,2019-03-21 14:03:24.973417,0.0,POINT (4.18055556 52.18664444)
996,loading start,2019-03-21 14:03:24.973417,0.0,POINT (4.18055556 52.18664444)
997,loading stop,2019-03-21 14:58:58.306751,5000.0,POINT (4.18055556 52.18664444)
998,sailing filled start,2019-03-21 14:58:58.306751,5000.0,POINT (4.18055556 52.18664444)
999,sailing filled stop,2019-03-21 15:33:53.472509,5000.0,POINT (4.25222222 52.11428333)
1000,sailing filled start,2019-03-21 15:33:53.472509,5000.0,POINT (4.25222222 52.11428333)
1001,sailing filled stop,2019-03-21 15:33:53.472509,5000.0,POINT (4.25222222 52.11428333)
1002,unloading start,2019-03-21 15:33:53.472509,5000.0,POINT (4.25222222 52.11428333)
1003,unloading stop,2019-03-21 16:29:26.805842,0.0,POINT (4.25222222 52.11428333)
1004,sailing empty start,2019-03-21 16:29:26.805842,0.0,POINT (4.25222222 52.11428333)
1005,sailing empty stop,2019-03-21 17:00:52.455025,0.0,POINT (4.18055556 52.18664444)
1006,sailing empty start,2019-03-21 17:00:52.455025,0.0,POINT (4.18055556 52.18664444)
1007,sailing empty stop,2019-03-21 17:00:52.455025,0.0,POINT (4.18055556 52.18664444)
1008,loading start,2019-03-21 17:00:52.455025,0.0,POINT (4.18055556 52.18664444)
1009,loading stop,2019-03-21 17:56:25.788358,5000.0,POINT (4.18055556 52.18664444)
1010,sailing filled start,2019-03-21 17:56:25.788358,5000.0,POINT (4.18055556 52.18664444)
1011,sailing filled stop,2019-03-21 18:31:20.954116,5000.0,POINT (4.25222222 52.11428333)
1012,sailing filled start,2019-03-21 18:31:20.954116,5000.0,POINT (4.25222222 52.11428333)
1013,sailing filled stop,2019-03-21 18:31:20.954116,5000.0,POINT (4.25222222 52.11428333)
1014,unloading start,2019-03-21 18:31:20.954116,5000.0,POINT (4.25222222 52.11428333)
1015,unloading stop,2019-03-21 19:26:54.287450,0.0,POINT (4.25222222 52.11428333)
1016,sailing empty start,2019-03-21 19:26:54.287450,0.0,POINT (4.25222222 52.11428333)
1017,sailing empty stop,2019-03-21 19:58:19.936632,0.0,POINT (4.18055556 52.18664444)
1018,sailing empty start,2019-03-21 19:58:19.936632,0.0,POINT (4.18055556 52.18664444)
1019,sailing empty stop,2019-03-21 19:58:19.936632,0.0,POINT (4.18055556 52.18664444)
1020,loading start,2019-03-21 19:58:19.936632,0.0,POINT (4.18055556 52.18664444)
1021,loading stop,2019-03-21 20:53:53.269965,5000.0,POINT (4.18055556 52.18664444)
1022,sailing filled start,2019-03-21 20:53:53.269965,5000.0,POINT (4.18055556 52.18664444)
1023,sailing filled stop,2019-03-21 21:28:48.435724,5000.0,POINT (4.25222222 52.11428333)
1024,sailing filled start,2019-03-21 21:28:48.435724,5000.0,POINT (4.25222222 52.11428333)
1025,sailing filled stop,2019-03-21 21:28:48.435724,5000.0,POINT (4.25222222 52.11428333)
1026,unloading start,2019-03-21 21:28:48.435724,5000.0,POINT (4.25222222 52.11428333)
1027,unloading stop,2019-03-21 22:24:21.769057,0.0,POINT (4.25222222 52.11428333)
1028,sailing empty start,2019-03-21 22:24:21.769057,0.0,POINT (4.25222222 52.11428333)
1029,sailing empty stop,2019-03-21 22:55:47.418240,0.0,POINT (4.18055556 52.18664444)
1030,sailing empty start,2019-03-21 22:55:47.418240,0.0,POINT (4.18055556 52.18664444)
1031,sailing empty stop,2019-03-21 22:55:47.418240,0.0,POINT (4.18055556 52.18664444)
1032,loading start,2019-03-21 22:55:47.418240,0.0,POINT (4.18055556 52.18664444)
1033,loading stop,2019-03-21 23:51:20.751573,5000.0,POINT (4.18055556 52.18664444)
1034,sailing filled start,2019-03-21 23:51:20.751573,5000.0,POINT (4.18055556 52.18664444)
1035,sailing filled stop,2019-03-22 00:26:15.917331,5000.0,POINT (4.25222222 52.11428333)
1036,sailing filled start,2019-03-22 00:26:15.917331,5000.0,POINT (4.25222222 52.11428333)
1037,sailing filled stop,2019-03-22 00:26:15.917331,5000.0,POINT (4.25222222 52.11428333)
1038,unloading start,2019-03-22 00:26:15.917331,5000.0,POINT (4.25222222 52.11428333)
1039,unloading stop,2019-03-22 01:21:49.250664,0.0,POINT (4.25222222 52.11428333)
1040,sailing empty start,2019-03-22 01:21:49.250664,0.0,POINT (4.25222222 52.11428333)
1041,sailing empty stop,2019-03-22 01:53:14.899847,0.0,POINT (4.18055556 52.18664444)
1042,sailing empty start,2019-03-22 01:53:14.899847,0.0,POINT (4.18055556 52.18664444)
1043,sailing empty stop,2019-03-22 01:53:14.899847,0.0,POINT (4.18055556 52.18664444)
1044,loading start,2019-03-22 01:53:14.899847,0.0,POINT (4.18055556 52.18664444)
1045,loading stop,2019-03-22 02:48:48.233180,5000.0,POINT (4.18055556 52.18664444)
1046,sailing filled start,2019-03-22 02:48:48.233180,5000.0,POINT (4.18055556 52.18664444)
1047,sailing filled stop,2019-03-22 03:23:43.398939,5000.0,POINT (4.25222222 52.11428333)
1048,sailing filled start,2019-03-22 03:23:43.398939,5000.0,POINT (4.25222222 52.11428333)
1049,sailing filled stop,2019-03-22 03:23:43.398939,5000.0,POINT (4.25222222 52.11428333)
1050,unloading start,2019-03-22 03:23:43.398939,5000.0,POINT (4.25222222 52.11428333)
1051,unloading stop,2019-03-22 04:19:16.732272,0.0,POINT (4.25222222 52.11428333)
1052,sailing empty start,2019-03-22 04:19:16.732272,0.0,POINT (4.25222222 52.11428333)
1053,sailing empty stop,2019-03-22 04:50:42.381454,0.0,POINT (4.18055556 52.18664444)
1054,sailing empty start,2019-03-22 04:50:42.381454,0.0,POINT (4.18055556 52.18664444)
1055,sailing empty stop,2019-03-22 04:50:42.381454,0.0,POINT (4.18055556 52.18664444)
1056,loading start,2019-03-22 04:50:42.381454,0.0,POINT (4.18055556 52.18664444)
1057,loading stop,2019-03-22 05:46:15.714788,5000.0,POINT (4.18055556 52.18664444)
1058,sailing filled start,2019-03-22 05:46:15.714788,5000.0,POINT (4.18055556 52.18664444)
1059,sailing filled stop,2019-03-22 06:21:10.880546,5000.0,POINT (4.25222222 52.11428333)
1060,sailing filled start,2019-03-22 06:21:10.880546,5000.0,POINT (4.25222222 52.11428333)
1061,sailing filled stop,2019-03-22 06:21:10.880546,5000.0,POINT (4.25222222 52.11428333)
1062,unloading start,2019-03-22 06:21:10.880546,5000.0,POINT (4.25222222 52.11428333)
1063,unloading stop,2019-03-22 07:16:44.213879,0.0,POINT (4.25222222 52.11428333)
1064,sailing empty start,2019-03-22 07:16:44.213879,0.0,POINT (4.25222222 52.11428333)
1065,sailing empty stop,2019-03-22 07:48:09.863062,0.0,POINT (4.18055556 52.18664444)
1066,sailing empty start,2019-03-22 07:48:09.863062,0.0,POINT (4.18055556 52.18664444)
1067,sailing empty stop,2019-03-22 07:48:09.863062,0.0,POINT (4.18055556 52.18664444)
1068,loading start,2019-03-22 07:48:09.863062,0.0,POINT (4.18055556 52.18664444)
1069,loading stop,2019-03-22 08:43:43.196395,5000.0,POINT (4.18055556 52.18664444)
1070,sailing filled start,2019-03-22 08:43:43.196395,5000.0,POINT (4.18055556 52.18664444)
1071,sailing filled stop,2019-03-22 09:18:38.362154,5000.0,POINT (4.25222222 52.11428333)
1072,sailing filled start,2019-03-22 09:18:38.362154,5000.0,POINT (4.25222222 52.11428333)
1073,sailing filled stop,2019-03-22 09:18:38.362154,5000.0,POINT (4.25222222 52.11428333)
1074,unloading start,2019-03-22 09:18:38.362154,5000.0,POINT (4.25222222 52.11428333)
1075,unloading stop,2019-03-22 10:14:11.695487,0.0,POINT (4.25222222 52.11428333)
1076,sailing empty start,2019-03-22 10:14:11.695487,0.0,POINT (4.25222222 52.11428333)
1077,sailing empty stop,2019-03-22 10:45:37.344669,0.0,POINT (4.18055556 52.18664444)
1078,sailing empty start,2019-03-22 10:45:37.344669,0.0,POINT (4.18055556 52.18664444)
1079,sailing empty stop,2019-03-22 10:45:37.344669,0.0,POINT (4.18055556 52.18664444)
1080,loading start,2019-03-22 10:45:37.344669,0.0,POINT (4.18055556 52.18664444)
1081,loading stop,2019-03-22 11:41:10.678003,5000.0,POINT (4.18055556 52.18664444)
1082,sailing filled start,2019-03-22 11:41:10.678003,5000.0,POINT (4.18055556 52.18664444)
1083,sailing filled stop,2019-03-22 12:16:05.843761,5000.0,POINT (4.25222222 52.11428333)
1084,sailing filled start,2019-03-22 12:16:05.843761,5000.0,POINT (4.25222222 52.11428333)
1085,sailing filled stop,2019-03-22 12:16:05.843761,5000.0,POINT (4.25222222 52.11428333)
1086,unloading start,2019-03-22 12:16:05.843761,5000.0,POINT (4.25222222 52.11428333)
1087,unloading stop,2019-03-22 13:11:39.177094,0.0,POINT (4.25222222 52.11428333)
1088,sailing empty start,2019-03-22 13:11:39.177094,0.0,POINT (4.25222222 52.11428333)
1089,sailing empty stop,2019-03-22 13:43:04.826277,0.0,POINT (4.18055556 52.18664444)
